Po0tal Code,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,0ep,Oct,Nov,Dec,X,Y
538534,0,0,0,0,0,0,0,0,0,0,0,0,33084.5688,36350.0449
538535,0,0,0,0,0,0,0,0,0,0,0,0,33084.5688,36350.0449
598669,390.6,298.3,382.8,472.9,394.8,445.7,462.4,495.3,484.9,463.2,475.4,311.5,20730.8082,36352.122
538531,0,0,0,0,0,0,0,0,0,0,0,0,33094.3064,36353.3632
538532,0,0,0,0,0,0,0,0,0,0,0,0,33094.3064,36353.3632
609477,529,377.8,432.7,583,547.9,660.9,587.8,689.3,651.8,594.6,603.5,458.4,16882.4372,36353.6311
538530,0,0,0,0,0,0,0,0,0,0,0,0,33092.9205,36354.5942
538565,0,0,0,0,0,0,0,0,0,0,0,0,33031.6748,36355.1178
538566,0,0,0,0,0,0,0,0,0,0,0,0,33032.7283,36356.5293
538567,0,0,0,0,0,0,0,0,0,0,0,0,33032.7283,36356.5293
538568,0,0,0,0,0,0,0,0,0,0,0,0,33032.7283,36356.5293
539087,0,0,0,0,0,0,0,0,0,0,0,0,32262.1951,36357.4013
538527,0,0,0,0,0,0,0,0,0,0,0,0,33099.465,36359.5886
539068,290.8,375.7,309.2,603.7,690.4,396.2,597.3,541.4,439.5,439.5,531.8,615,32312.3617,36360.5819
538528,0,0,0,0,0,0,0,0,0,0,0,0,33099.0534,36360.7178
538529,0,0,0,0,0,0,0,0,0,0,0,0,33099.0534,36360.7178
521123,646.4,551.2,605.4,751.1,663,766.7,843.3,748.8,735.8,778.4,768.6,585.5,40833.8086,36368.0713
537551,0,0,0,0,0,0,0,0,0,0,0,0,32853.7715,36368.1599
534950,0,0,0,0,0,0,0,-,0,0,0,0,33352.196,36370.1493
538619,0,0,0,0,0,0,0,0,0,0,0,0,33130.1434,36370.4635
538620,0,0,0,0,0,0,0,0,0,0,0,0,33130.1434,36370.4635
538618,0,0,0,0,0,0,0,0,0,0,0,0,33130.0897,36370.5328
358288,0,0,0,0,0,0,0,0,0,0,0,0,31708.6307,36372.9062
536613,398.3,495.6,535.1,490.1,517.5,583.4,661.9,612.9,514.9,573,616.3,575.6,32676.6722,36373.5338
520121,542.7,379.8,415.6,658.5,527.7,555.9,587.7,610.6,589.6,562.3,585.3,457.5,40737.1736,36377.5905
538615,0,0,0,0,0,0,0,0,0,0,0,0,33125.0113,36377.714
538616,0,0,0,0,0,0,0,0,0,0,0,0,33125.7877,36378.4736
538617,0,0,0,0,0,0,0,0,0,0,0,0,33125.7877,36378.4736
521119,624.3,588.2,616.7,753.6,672.5,820.3,803.9,829.4,802.9,752.4,766.9,643.5,40649.9965,36380.4225
538571,0,0,0,0,0,0,0,0,0,0,0,0,33022.9057,36381.5638
538572,0,0,0,0,0,0,0,0,0,0,0,0,33022.9057,36381.5638
538573,0,0,0,0,0,0,0,0,0,0,0,0,33022.9057,36381.5638
538570,0,0,0,0,0,0,0,0,0,0,0,0,33021.9431,36382.0645
534530,555,552,532.6,734.2,533.9,579.5,597.5,614,604.6,653.6,666.8,425.4,32237.8933,36383.6728
538613,-,0,0,0,0,0,0,0,0,0,0,0,33119.4901,36384.9018
538614,0,0,0,0,0,0,0,0,0,0,0,0,33119.4901,36384.9018
538612,0,0,0,0,0,0,0,0,0,0,0,0,33119.4391,36385.0135
538575,0,0,0,0,0,0,0,0,0,0,0,0,33028.153,36386.8684
538576,0,0,0,0,0,0,0,0,0,0,0,0,33026.1137,36389.5248
538577,0,0,0,0,0,0,0,0,0,0,0,0,33026.1137,36389.5248
538578,0,0,0,0,0,0,0,0,0,0,0,0,33026.1137,36389.5248
486862,644.9,528.5,522.4,713.8,665.1,724.6,671.5,702.4,672.3,672.4,731,593.5,42526.1208,36390.5511
538608,0,0,0,0,0,0,0,0,0,0,0,0,33114.2417,36392.2034
538609,0,0,0,0,0,0,0,0,0,0,0,0,33115.0914,36393.0516
538610,0,0,0,0,0,0,0,0,0,0,0,0,33115.0914,36393.0516
538605,0,0,0,0,0,0,0,0,0,0,0,0,33108.7091,36399.6864
538606,0,0,0,0,0,0,0,0,0,0,0,0,33108.7091,36399.6864
538581,0,0,0,0,0,0,0,0,0,0,0,0,33031.3237,36399.7327
538582,0,0,0,0,0,0,0,0,0,0,0,0,33031.3237,36399.7327
538583,0,0,0,0,0,0,0,0,0,0,0,0,33031.3237,36399.7327
538604,0,0,0,0,0,0,0,0,0,0,0,0,33108.7145,36399.8682
538580,0,0,0,0,0,0,0,0,0,0,0,0,33030.4203,36400.1991
538500,0,0,0,0,0,0,0,0,0,0,0,0,33290.8933,36404.4213
538585,0,0,0,0,0,0,0,0,0,0,0,0,33036.5312,36404.7954
538600,0,0,0,0,0,0,0,0,0,0,0,0,33103.6766,36406.6256
538586,0,0,0,0,0,0,0,0,0,0,0,0,33034.7041,36407.0094
538587,0,0,0,0,0,0,0,0,0,0,0,0,33034.7041,36407.0094
538588,0,0,0,0,0,0,0,0,0,0,0,0,33034.7041,36407.0094
486858,699.4,584.1,578.8,761.8,667.4,758.5,675.9,657.9,656.6,689.5,729.7,599.6,42462.1013,36407.2727
538601,0,0,0,0,0,0,0,0,0,0,0,0,33104.4658,36407.4379
538602,0,0,0,0,0,0,0,0,0,0,0,0,33104.4658,36407.4379
538501,0,0,0,0,0,0,0,0,0,0,0,0,33287.3692,36408.9362
649412,477.4,526.4,468.3,581.2,519.2,600,519.4,644.6,692.1,661,647.6,438.8,15679.6883,36410.7743
538591,0,0,0,0,0,0,0,0,0,0,0,0,33045.58,36410.7958
538592,0,0,0,0,0,0,0,0,0,0,0,0,33045.58,36410.7958
538593,0,0,0,0,0,0,0,0,0,0,0,0,33045.58,36410.7958
538590,0,0,0,0,0,0,0,0,0,0,0,0,33044.676,36411.0584
538502,0,0,0,0,0,0,0,0,0,0,0,0,33283.9325,36413.339
609478,577,401.7,470.6,592.7,563.4,531.7,511.6,626.1,605.2,624.1,592.9,449.1,16848.2925,36415.2154
538595,0,0,0,0,0,0,0,0,0,0,0,0,33050.8317,36416.0708
538503,0,0,0,0,0,0,0,0,0,0,0,0,33280.4352,36417.8195
538596,0,0,0,0,0,0,0,0,0,0,0,0,33048.9282,36418.4426
538597,0,0,0,0,0,0,0,0,0,0,0,0,33048.9282,36418.4426
538598,0,0,0,0,0,0,0,0,0,0,0,0,33048.9282,36418.4426
538513,0,0,0,0,0,0,0,0,0,0,0,0,33319.3176,36427.194
536445,475.5,380.9,462,604.7,530.3,581.6,527.8,570.5,567.5,625.9,592.9,389.7,33090.6278,36434.3886
649411,452,462.3,436.3,573.3,520.4,634,544.6,529.9,568,640.1,613.2,464.4,15765.2994,36438.4639
534955,648.9,487.3,587.1,951.5,523.8,879.9,749.7,895.6,850.1,892.4,755.4,618.9,33241.1835,36442.8089
359568,0,0,0,0,0,0,0,0,0,0,0,0,31604.8913,36447.5572
359567,0,0,0,0,0,0,0,0,0,-,0,0,31606.9405,36448.212
538508,0,0,0,0,0,0,0,0,0,0,0,0,33301.7257,36449.732
359569,0,0,0,0,0,0,0,0,0,0,0,0,31635.0213,36452.8915
359570,0,0,0,0,0,0,0,0,0,0,0,0,31634.982,36452.9139
359571,0,0,0,0,0,0,0,0,0,0,0,0,31634.982,36452.9139
359572,0,0,0,0,0,0,0,0,0,0,0,0,31634.982,36452.9139
358727,0,0,0,0,0,0,0,0,0,0,0,0,31770.9777,36453.9853
358728,508,648.3,568.3,639.3,757,709.8,734.5,664.8,606,667.5,776.3,734,31770.9777,36453.9853
609479,441,298.7,380.4,485,457.3,465.6,442.4,565.8,534.9,514.7,494.2,351.3,16920.3485,36456.8371
358726,0,0,0,0,0,0,0,0,0,0,-,0,31782.0234,36456.9137
358725,0,0,182,0,0,0,0,0,0,0,0,0,31786.9701,36461.1408
588134,522.9,419.8,502.8,665.3,545.4,500.7,588.4,692.2,689.9,608.9,611.6,404.6,21117.1126,36461.7134
358198,0,0,0,0,0,0,0,0,0,0,0,0,32119.6474,36462.2573
358207,0,0,0,0,0,0,0,0,0,0,0,0,32113.5716,36464.6618
358724,0,0,0,0,0,0,0,0,0,0,0,0,31791.9995,36465.4387
535263,0,0,0,0,0,0,0,0,0,0,0,0,33666.7755,36467.6031
358209,0,0,0,0,0,0,0,0,0,0,0,0,32101.1963,36469.2333
358217,0,0,0,0,-,0,0,0,0,0,0,0,32141.8325,36469.3281
534954,362.7,261.5,329.7,552.5,487.2,548.7,484.6,543.9,531.5,422.1,493.4,360.3,33275.0878,36469.4453
358722,0,0,0,0,0,429,0,0,0,0,0,0,31796.911,36469.6936
358216,0,0,0,0,0,0,0,0,0,0,0,0,32135.7691,36471.7034
609480,491.1,310.6,412,550.9,519.8,530.9,514.2,609.8,574.8,531.7,521.4,422.4,16900.9733,36472.3538
587967,544,450.7,544.4,625,548,542.4,624.1,612.4,663.6,667.6,671.5,506.6,21339.7128,36473.4121
358215,0,0,0,0,0,0,0,0,0,0,0,0,32130.1438,36473.8997
358721,0,0,268.3,0,0,0,0,0,0,0,0,0,31801.8781,36473.9933
486860,521.2,301.8,359.5,575.9,521.8,617.2,493.3,504.4,482.4,489,519.7,432.3,42478.2562,36475.2626
534956,341.9,293.3,421.6,598.6,510.2,618.2,548.7,629.7,605.6,601.3,613.3,414.4,33243.7774,36475.3425
358214,0,0,0,0,-,0,0,0,0,0,0,0,32124.5397,36476.1157
358210,0,0,0,0,0,0,0,0,0,0,-,0,32102.8581,36476.7298
358213,0,0,0,0,0,0,0,0,0,0,0,0,32118.9767,36478.3136
358719,0,0,0,0,0,0,0,0,0,0,0,0,31806.1784,36479.1412
358212,0,0,0,0,0,0,0,0,-,0,0,0,32113.4427,36480.5022
358211,0,0,0,0,0,0,0,0,0,0,0,0,32106.7884,36483.364
659766,432.9,338.9,442,622.1,523.3,593.1,627,565.3,619.3,696.6,663.4,507.5,20460.7128,36483.4808
535689,331.9,411.5,432.8,492.8,571.8,542.4,470.1,470.2,486.9,509.9,577.2,513.5,32299.364,36483.7011
536443,402.9,311.7,379.1,544.2,451.2,493.1,445.5,494.3,502.5,593.2,564.9,394.3,33155.4491,36485.4361
659637,299.8,400.2,414.9,397.4,515.8,472.9,572.5,495.4,507.6,476.5,521.6,570.5,19415.2088,36486.6739
649413,463.5,462.7,458.7,603.1,526.2,620.7,536.4,647.7,663.8,629.3,653.4,458.2,15704.1094,36488.4594
537972,369.2,449.5,475.8,488.4,649.1,584.7,674,593,540.4,584.7,570.4,611.1,32519.8429,36488.4988
358660,0,0,0,0,0,0,0,0,0,0,0,0,31321.7786,36491.6661
357988,0,0,0,0,0,0,0,0,0,0,0,0,31905.832,36492.0462
534957,383.4,315,364.7,484.4,411,450.8,362,496.5,479,528.8,530.6,445.5,33221.9116,36496.1218
357987,0,0,0,0,0,0,0,0,0,0,0,0,31907.9505,36497.5654
588136,501.6,480.1,587.7,652,574.8,530.4,576.2,647.5,682.1,567.6,631.5,533.2,21069.7897,36499.2817
357986,0,0,0,0,0,0,0,0,0,0,0,0,31910.0102,36503.1481
588135,670.5,579.9,682.7,849.2,729.2,718.3,747.4,844.1,826.5,674.3,707.8,535.1,21050.9659,36504.5675
357990,0,0,0,0,0,0,0,0,0,0,0,0,31875.962,36504.7627
357991,0,0,0,0,0,0,0,0,0,0,0,0,31881.7533,36507.5241
357985,0,0,0,0,0,0,0,0,0,0,0,0,31911.9883,36508.8441
358050,0,0,0,0,0,0,0,0,0,0,0,0,31886.9159,36510.4574
357958,0,0,0,0,0,0,0,0,0,0,0,"1,346.00",32229.081,36512.9389
357992,0,0,0,0,0,0,0,0,0,0,0,0,31892.0596,36513.4688
357993,0,0,0,0,0,0,0,0,0,0,0,0,31897.2465,36516.4297
587971,498.9,430.9,601.8,619.5,619.1,549.7,717.2,606.8,644.8,659.3,654,547,21360.6778,36516.7251
358662,0,0,0,0,0,0,0,0,0,0,0,0,31321.4395,36519.0188
357994,0,0,0,0,0,0,0,0,0,0,0,0,31902.7918,36519.8617
659765,517.8,378.8,489.4,669.6,562.1,561.4,588,602.5,605.3,602.7,612.6,478.1,20462.4675,36524.7821
659764,480.3,359.7,423.2,655.5,548.8,517.9,582.3,552.3,582,596,544.9,446,20539.4593,36525.6571
534554,0,0,0,0,0,0,0,0,0,0,0,0,32238.045,36527.8633
288007,603,663.7,763.1,762.5,660.1,683.6,934.1,670.4,602.4,732.7,828.1,746.8,23116.4284,36529.1427
534553,0,0,0,0,0,0,0,0,0,0,0,0,32238.3698,36529.3141
659636,266.3,385,459.9,397.8,549.2,495,621.6,524,513.5,491.2,522.7,571,19386.7032,36536.3329
588133,512.2,435.6,496.3,685.3,590.2,674.5,653,648,645.9,584,636.8,488.3,21096.7009,36537.2427
529948,456.3,375.1,386.4,655,507.1,526.8,565.9,537.1,545.5,578.7,530,436,41943.2786,36540.5658
534960,400.6,331.6,365.9,521.2,444.4,553.1,466.6,505.6,502.4,509.4,488.9,318.6,33142.4167,36541.7449
528800,468.6,329.8,413.9,528.4,502.7,573,524.5,647.8,571.9,555.4,554.4,412.9,42089.7903,36543.3577
587970,477.6,364.8,406,629.5,534.3,508.5,596.8,566.2,590.8,562.1,632.7,492.4,21309.0952,36544.3395
535916,0,0,0,0,0,0,0,0,0,0,0,0,33117.5883,36547.178
534958,175.4,132.3,181.9,236.8,201.4,247.8,208.3,221.3,203.7,190.7,215.3,186.9,33192.0923,36547.6538
588137,711.9,680.6,787,943.6,800.9,739.6,814,849.5,884.8,924.8,905.7,722.4,21022.3952,36549.4167
579820,291.4,416.2,428,407.8,568.4,565.5,582.7,570.5,524.8,518.9,603.5,558.9,30143.4777,36550.5954
659763,387.1,356.7,429,510.8,423.1,524,456.7,584,530.4,554.4,532,358.6,20467.7907,36555.878
587968,533.4,493.9,544.8,649.9,563.9,536.2,647.7,606.3,613.5,611.7,615,464.5,21193.5892,36564.1111
535901,0,0,0,0,0,0,0,0,0,0,0,0,33143.9758,36571.7354
358665,0,0,0,0,0,0,0,0,0,0,0,0,31320.5726,36573.0716
538180,0,0,0,0,0,0,0,0,0,0,-,0,33324.2846,36573.8113
587969,577.2,512.7,588.8,660.6,604.9,598.8,660.7,607.3,658.7,725,685.6,556.7,21259.6387,36574.0125
288063,"1,084.50","1,179.40","1,111.10","1,131.20","1,397.90","1,407.00","1,286.60","1,107.20","1,073.30","1,097.90","1,453.90","1,331.70",23260.5191,36574.7031
528801,535.6,348.5,413.2,627.7,547.6,605.6,541.2,573.5,531.6,534.2,523.8,436.1,42052.3698,36576.5303
535896,0,0,0,0,0,0,0,0,0,0,0,0,33151.058,36577.5267
589318,389.9,394.6,414.8,438.2,412.9,430.3,457.3,495.7,491.7,478.1,443.3,359.1,21596.8866,36580.4842
534959,412.3,377.8,449.8,568.3,475.5,565.4,445.9,513.6,488.2,505.7,505.1,377.4,33192.4128,36581.8592
535892,0,0,0,0,0,0,0,0,0,0,0,0,33158.1425,36583.3204
588132,637.1,525.8,650,828.3,717.5,696.4,711.6,773.6,820.4,716.2,776.3,525,21057.8841,36584.9202
535889,0,0,0,0,0,0,0,0,0,0,0,0,33165.2272,36589.1135
288009,665.3,749.3,785.9,820.6,860.2,732.3,977.3,842.3,714.7,848.6,960,865.6,23142.6837,36592.1442
535914,0,0,0,0,0,0,0,0,0,0,0,0,33121.177,36592.155
535885,0,0,0,0,0,0,0,0,0,0,0,0,33172.3093,36594.9047
587972,501.9,468,540.8,679.6,559.1,462.6,561.5,597.9,617.4,620.8,632.8,539.3,21322.9136,36598.7963
535881,0,0,0,0,0,0,0,0,0,0,0,0,33179.3892,36600.6942
535880,0,0,0,0,0,0,0,0,0,0,0,0,33179.3893,36600.6946
535907,0,0,0,0,0,0,0,0,0,0,0,0,33136.8983,36602.7723
529774,565.5,466,491.1,615.1,649.4,568,655,630.9,595.9,673.4,606.2,483.7,38476.7153,36603.2586
358987,758.5,757.8,684.5,757.8,811,"1,131.00",0,"1,415.00",565.6,824.3,"1,212.30",0,31821.5339,36603.5387
535877,0,0,0,0,0,0,0,0,0,0,0,0,33186.0921,36606.1755
535876,0,0,0,0,0,0,0,0,0,0,0,0,33186.092,36606.1755
589320,407.6,437.1,519.4,439,414.9,516.6,503.7,541.9,556.7,518.2,539.2,307.2,21605.9441,36607.8374
535903,0,0,0,0,0,0,0,0,0,0,0,0,33141.8858,36608.5659
535902,0,0,0,0,0,0,0,0,0,0,0,0,33142.1944,36609.8127
288062,790.2,"1,034.10",984.8,"1,044.10","1,024.90","1,020.80","1,082.50","1,039.60",949.8,"1,150.10","1,200.00","1,175.10",23297.2161,36611.6748
529947,467.4,390.9,394.7,630.5,489.9,518.4,531.6,555.5,545.3,593.9,553.3,445,41922.7607,36614.6341
528802,528.9,364.1,401.8,623.3,537.5,672.7,594.4,582.1,547,589.4,570.4,453.2,42053.0173,36616.385
358667,0,0,0,0,0,0,0,0,0,0,0,0,31315.6164,36621.6746
535890,0,0,0,0,0,0,0,0,0,0,0,0,33165.1396,36625.8966
535891,0,0,0,0,0,0,0,0,0,0,0,0,33165.1529,36625.9174
579819,294.6,413.5,419,403.5,561.2,521,561.6,533,506.5,526.5,641.4,557.3,30084.3566,36627.6424
535886,0,0,0,0,0,0,0,0,0,0,0,0,33172.2206,36631.7158
535882,0,0,0,0,0,0,0,0,0,0,0,0,33179.2984,36637.5045
529776,495.6,473.3,477.1,581,619.6,560,592.4,590.8,557.7,611.9,570.9,538.4,38412.4286,36640.2141
288061,676.9,740.7,826,917.2,"1,058.00",948,"1,008.00",878.9,"1,052.50","1,037.50",787.4,875.2,23268.3585,36641.6493
536389,0,0,0,0,0,0,0,0,0,0,0,0,33113.7964,36642.3367
535879,0,0,0,0,0,0,0,0,0,0,0,0,33186.3896,36643.3187
535878,0,0,0,0,0,0,0,0,0,0,0,0,33186.4389,36643.3996
579801,378.2,486,500,493.6,546.9,542.9,555.8,532.5,534.2,540.3,548.6,519.4,29079.8565,36647.8292
534798,391.4,521.9,585.7,601.8,763.7,705.5,729,634.5,656.2,728.8,760.5,754,32275.5879,36648.326
288011,892.6,983.4,834.4,991.7,"1,152.90","1,034.80","1,242.40","1,127.80",780.4,"1,006.50","1,130.60","1,022.60",23174.2241,36654.1661
587973,506.7,411.3,490,590.4,524.2,523.1,567.7,593.6,601.7,583.9,591.2,472.3,21278.9491,36655.1528
358769,0,0,0,0,0,0,0,214,0,0,0,0,32148.4156,36663.6367
528803,565.2,365.7,424.8,691.4,591.1,635.6,593.3,593.7,570.5,643.4,582.1,440.7,42046.2449,36666.8984
536164,0,0,0,0,0,0,0,0,0,0,0,0,33590.6852,36667.7775
529773,546.3,500.7,511.9,647.5,653.9,557.7,619.4,597.2,575,649.8,597.3,529.1,38529.8703,36670.3122
358770,0,0,-,-,0,0,0,0,0,0,0,0,32148.0296,36671.0322
587977,443.6,471.2,523.7,651.8,573.8,590.4,614.7,552.7,584,664.5,637.7,476.9,21151.0439,36671.5954
536163,0,0,0,0,0,0,0,0,0,0,0,0,33593.6497,36673.7608
529782,343.3,267.1,301.7,428.6,391.3,361.9,394.3,328.7,348.8,472.2,414.1,258.8,38344.7582,36673.7654
358771,0,0,0,0,0,0,0,0,0,0,160.7,0,32147.5733,36678.4233
579800,354.5,472.5,456,463.6,599.4,594.1,600.5,601,563.3,537.7,576.4,563.4,29112.5181,36679.6921
529946,471.1,443.7,406.9,612.6,473.4,542.2,551.1,554.1,548.3,612.3,606,440.9,41896.3859,36683.028
536162,0,0,0,0,0,0,0,0,0,0,0,0,33599.3107,36683.8661
587849,510.2,507,543.6,607.9,625,479.7,569.2,559.4,578.7,623.5,619,522.5,21422.9297,36687.9993
574327,391.2,451,461.6,422.7,485.9,495.2,531.6,531.8,569.3,504.4,498.8,533.8,28235.2492,36688.0441
536161,0,0,0,0,0,0,0,0,0,0,0,0,33602.0165,36689.659
534969,703.2,604.4,699.1,608.9,632.9,973.3,751.2,645.2,922,703.3,783.6,853.3,33192.6172,36691.751
528684,290.2,272.1,313.7,423.4,375.3,411.2,388.9,380.4,395.8,473.6,427.9,286.4,38323.1237,36693.9477
288057,0,0,0,0,0,0,0,0,0,0,0,0,23347.7583,36694.8691
486069,528.5,418.6,431.2,586,507.6,575.2,526.6,522.9,510.1,580.7,596.4,459.7,42330.2733,36696.2987
358670,0,0,0,0,0,0,0,0,0,0,0,0,31301.9653,36702.4005
528804,520.5,359.1,411.5,607.2,527.2,557.3,518.3,599,545.1,565.5,540.2,407.9,42034.7029,36705.7933
529777,489.8,410.7,446.5,593.7,576.2,504.4,524.3,555.7,567.8,657.6,582.5,400.7,38431.5006,36708.5932
587850,515.3,547.1,539.6,684.5,597.2,664.6,659.2,613.2,701.1,649.2,675.7,580.1,21458.6789,36711.0831
556131,455.8,293.9,401.8,542.5,463.3,598.1,467.9,532.7,530.4,510.6,503.4,410.3,32245.8617,36711.2822
556130,470.3,372.5,446,575.5,513.2,654.1,529.8,613.6,586.7,622.1,636.4,498.1,32267.9063,36711.4483
537911,0,0,0,0,0,0,0,0,0,0,0,0,33723.6008,36711.4976
529772,490.1,458.8,499.1,627.2,631.4,547.5,593.9,608,568.4,636,573,453,38542.6905,36712.462
587978,487.1,455.5,504.9,631.2,553.1,578.2,637.2,520.8,574,645.6,598.9,468.9,21209.6214,36713.2352
587848,444.2,393.8,447.8,514.8,485.5,445.3,506.1,465.5,485.5,539.3,526,449.7,21426.2523,36716.3263
529781,353.4,264.7,293.8,377.2,350.9,383.9,412.4,400.2,393.8,434.9,388.2,255.4,38374.4065,36719.825
556133,436.4,352.6,412.1,604.4,496,605.7,501.5,549.4,547.2,543.2,564.3,459.7,32179.4728,36723.2577
556132,514.2,264,409.8,595.9,486.4,561.9,480.9,487.2,534.2,606.7,575.9,454.1,32205.4357,36729.2326
587976,551,540.3,589.1,676.9,580.8,578.2,672.2,594.2,601.7,654.5,651.8,576.1,21116.1909,36730.8982
587847,472.6,482.1,521,662.7,578.1,547.3,611.2,614.6,632.4,623.6,628,490.6,21411.1155,36733.3738
528787,458.9,349,404.3,501.2,486.4,554.6,503.7,483.8,469.6,529.9,505.4,388.5,42414.8775,36739.2982
587846,470.8,429.8,482.4,593.7,566.8,530,573.4,630.6,622.8,651.8,627.1,497.1,21382.672,36742.602
288037,0,0,0,0,0,0,0,0,0,0,0,0,23305.5211,36742.6144
574328,448.4,492.3,536,462.8,499.3,519.7,542.4,500.9,616.5,583.9,557.1,550.2,28181.0352,36744.0828
556125,492.7,409,469.3,550.1,482.1,562.9,498.9,581,557.8,598.5,587.5,538.6,31806.7624,36745.4875
528805,472.6,298.1,372,589.3,536.2,621.8,602.9,647.4,578.5,571.8,536,399.9,42035.6961,36745.8514
528685,419.7,298.1,356.8,639.8,561,485.9,541.3,511.8,566.1,544.5,612,434.3,38268.7306,36746.2842
528788,568.1,415,450.4,556,548.9,732.3,656.4,641.3,622.7,660,629.4,500.3,42351.007,36746.567
528789,687.1,472.5,542,749.6,682,633.1,773.9,698.4,663,718.7,681.9,521.2,42322.6088,36747.8754
528811,581.2,398.5,456.4,636.9,684,599.7,607.4,588.6,576.2,607.9,590.1,496.9,42160.9788,36748.3705
529945,484.1,422,404.1,638.8,513.8,516.1,530.3,572.9,551.2,551.6,541.1,467.7,41870.9176,36752.6481
528790,625.2,459.4,518.3,693.9,628.9,734.9,695.9,731,692.4,766,714.3,583,42294.8225,36753.9625
529778,510.7,436.1,461.6,562.1,576.7,481.8,521.1,554.6,500.2,606.1,533.2,392.5,38455.2852,36761.4836
528791,585.8,340.8,404.1,630.7,576.3,704,624.8,665.3,614.1,670.9,626.8,427.1,42268.846,36765.0943
528786,513.6,389.3,466.4,621,533,577.5,547.2,562.8,545.5,627.5,577.6,469.3,42407.8373,36767.4744
529780,296.2,281.1,344.9,424.9,402.4,435.9,412,411.5,401.3,476.2,420,251.6,38399.6995,36769.342
528686,341.5,214.8,245.2,446.1,381.9,389.8,398,418.7,414.3,391.4,369.8,302.6,38288.5083,36769.607
587841,585.4,573.7,619.7,662.9,640.9,591.8,622.1,638.3,669.1,781.9,725.6,648.9,21454.7619,36769.8654
536189,0,0,0,0,0,0,0,0,0,0,0,0,33443.075,36771.4733
536373,0,0,0,0,0,0,0,0,0,0,0,0,33104.7858,36771.8315
556134,420,320.9,390.9,522,448.4,596.8,492,524.7,510.3,510.7,541.8,421.6,32141.571,36772.2756
587845,438.3,411.9,443.7,506.6,434.1,424.2,499.2,526,515.3,514,517.8,416.3,21368.8858,36774.5586
529771,557.3,486.9,522.6,643.9,640.8,601.4,628.8,661.1,583.4,681.5,600.3,499.2,38521.1347,36777.026
536188,0,0,0,0,0,0,0,0,0,0,0,0,33441.5673,36777.9733
536375,0,0,0,0,0,0,0,0,0,0,0,0,33102.1928,36778.0011
556124,533.7,406.9,460.5,649.9,552.7,641.8,551.7,619.1,589.8,578.8,628.8,560.4,31779.5058,36779.7353
528792,645,391.7,494.9,638,619.1,828.5,694.9,600.3,647.9,701.9,701.1,457.8,42245.0558,36780.8454
587975,437,431,483.6,579.1,514.5,509.6,549.2,544.4,559.6,580.9,593.1,425.8,21157.9335,36782.7579
528807,509.5,336.4,380.4,616,667.2,548.9,546.5,499,485.1,576.1,530.6,461.8,42057.0004,36785.9758
579884,0,0,0,0,0,0,0,0,0,0,0,0,29274.2804,36786.8164
587844,623.9,530.5,631.4,736.4,670.7,596.5,668.1,547.1,637.2,719.2,698.6,638.5,21404.9301,36786.8758
528810,606.9,454.7,498.6,598.5,729.8,672.6,625.5,620.8,593.4,649,614.9,532.7,42156.2925,36788.0661
556135,458,320.5,400.2,542.8,475.7,583.7,484.1,557,553.8,564.4,570.1,461,32191.8024,36788.4421
528687,300.6,245.7,303,413.9,372.1,375.6,387.4,422.3,384.4,413.8,395.7,339.5,38309.9652,36788.9892
658074,321.9,448.4,498.6,515.7,562.6,566.1,652.9,582,569.2,561,610.7,677.9,18606.028,36791.3262
528785,659.1,457.5,502.9,723.3,651.9,720.1,737.3,653.1,638.1,755.9,703.9,577.6,42397.504,36793.2027
528793,583,413.7,474.5,669.3,602.2,802.3,718.7,629.3,613.2,712.1,677.4,498.9,42224.9853,36800.6679
587843,443.5,422.3,462.7,498.8,465.2,415,458.7,533.6,513,500,512.8,421.3,21402.5385,36810.5084
574044,394.3,538,497.6,489.9,651.1,588.3,643.1,633.9,551.9,590.6,667.1,661.6,29489.4891,36811.0271
536412,456,383.5,428.4,566.6,492.2,545.8,485.4,543.4,492.5,550.5,561.7,406.4,33045.7399,36811.0324
528808,491.5,311.8,372.1,580.2,603.2,631.8,561.5,540.1,534.8,596.5,564.2,471.6,42085.9786,36813.5129
528784,476.9,438.1,427,531,525,583.5,561.2,680.7,593.3,614.6,592.5,492.9,42382.9014,36816.9091
529944,424.4,347.1,351.7,588.2,457.4,472.1,489.8,513.3,503.9,512.9,484.8,418.3,41843.7482,36820.826
528692,366.1,289.9,319.3,417.2,440.9,435.7,448.2,447.5,416.6,421.3,407.6,322.8,38421.4952,36821.1197
528688,378.2,288.3,331.5,496.2,441.4,450.3,450.9,424.6,414.4,453.3,428.4,374.5,38326.2756,36825.8629
574329,438.2,468.2,500.4,444.9,505.1,544.9,513.9,516.1,614.2,532.3,585.8,572.9,28114.1831,36826.3313
528809,568.4,357.4,483.3,651.1,665.9,661.6,631.1,617.3,561.3,687.6,631.1,521.9,42131.8453,36827.6766
587842,522.9,521.4,560.3,630.5,571.6,538.3,592.3,593.3,613.9,637.8,631.7,488.8,21419.5947,36827.9209
579265,0,0,0,0,0,0,0,0,0,0,0,0,29344.2299,36828.6999
579936,0,0,0,0,0,0,0,0,0,0,0,0,29430.2467,36830.1188
528794,593.4,429,516.4,711.9,611.4,776.5,697.8,691.1,662.6,747.6,693.9,409,42205.1761,36830.4394
